transaction_date,house_age,distance_to_the_nearest_MRT_station,number_of_convenience_stores,latitude,longitude,house_price_of_unit_area,log_house_price_of_unit_area
2013.5,32.8,377.8302,9,24.971510000000002,121.5435,38.6,3.653252276470785
2013.5829999999999,6.2,1939.749,1,24.95155,121.55386999999999,31.3,3.4436180975461075
2013.0829999999999,42.7,443.80199999999996,6,24.97927,121.53873999999999,35.3,3.563882963939251
2013.0,16.9,967.4,4,24.98872,121.53408,40.3,3.696351468952637
2012.9170000000001,21.2,512.5487,4,24.974,121.53842,42.5,3.7495040759303713
2012.6670000000001,37.1,918.6357,1,24.97198,121.55063,31.9,3.462606009790799
2013.4170000000001,13.1,1164.838,4,24.99156,121.53406000000001,32.2,3.4719664525503626
2013.4170000000001,14.7,1717.193,2,24.964470000000002,121.51648999999999,23.0,3.1354942159291497
2012.9170000000001,12.7,170.1289,1,24.97371,121.52984,37.3,3.6189933266497696
2013.25,26.8,482.7581,5,24.97433,121.53863,35.5,3.56953269648137
2012.8329999999999,12.7,187.4823,1,24.973879999999998,121.52981000000001,28.5,3.349904087274605
2012.6670000000001,30.9,161.942,9,24.98353,121.53966000000001,39.7,3.681351187693145
2013.3329999999999,16.4,289.3248,5,24.982029999999998,121.54348,41.2,3.7184382563554808
2012.6670000000001,23.0,130.9945,6,24.95663,121.53765,37.2,3.616308761279101
2013.1670000000001,1.9,372.1386,7,24.972929999999998,121.54026,40.5,3.7013019741124933
2012.6670000000001,5.6,90.45606,9,24.97433,121.5431,50.0,3.912023005428146
2013.25,18.8,390.9696,7,24.979229999999998,121.53986,40.6,3.703768066607687
2013.0,8.1,104.8101,5,24.966739999999998,121.54066999999999,52.5,3.960813169597578
2013.5,6.5,90.45606,9,24.97433,121.5431,63.9,4.157319361383489
